Annotation	log2FoldChange	pvalue
miR-16-2	-2.3412725206649934	0.0233058299464236
miR-451-DICER1	-3.725053503324548	1.5542159512373682e-05
miR-210	2.3241398771782675	0.0006483655014061
miR-15a	-2.0360356835496107	0.0019894911510636
miR-335-5p	-1.744446404764345	0.0026497016275017
miR-26a-1	-1.2209151377310736	0.0241669849803709
miR-26a-2	-1.2209151377310736	0.0241669849803709
miR-26a-1	-1.2286168194660068	0.0153541219081345
miR-26a-2	-1.2286168194660068	0.0153541219081345
miR-101-1	-1.4159316795682286	0.0183648474205728
miR-101-2	-1.4159316795682286	0.0183648474205728
miR-451-DICER1	-3.873376544845665	2.003456426237851e-09
miR-342	1.5916564853574195	0.004755747173223
miR-486	-3.8254893328444095	2.431620457312315e-06
miR-101-2	-1.5954194639681007	0.0042951349877556
miR-21	2.141495126012225	0.0003177408079812
miR-130a	-2.066220442177504	0.0001513544868837
miR-145	-1.96890176508422	0.0010542969463501
miR-451-DICER1	-3.4213820134672805	4.210236695294209e-05
miR-497	-1.49970289420391	0.0193777357606637
miR-32	-2.112076886657594	0.010404118167444
let-7f-1	1.1465840447034144	0.0419675735948497
let-7f-2	1.1465840447034144	0.0419675735948497
miR-451-DICER1	-4.594307933841421	5.067619633913444e-08
miR-16-1	-2.590121994550408	0.0043703527985126
miR-16-2	-2.590121994550408	0.0043703527985126
miR-16-1	-2.001406567022259	0.019819832148239
miR-16-2	-2.001406567022259	0.019819832148239
miR-26a-1	-1.2786323239782658	0.0068394833226785
miR-26a-2	-1.2786323239782658	0.0068394833226785
miR-30c-1	-1.5162900466652365	0.0276493636662344
miR-30c-2	-1.5162900466652365	0.0276493636662344
miR-16-1	-1.8089407715429409	0.0271439552675969
miR-16-2	-1.8089407715429409	0.0271439552675969
miR-145	-1.80029741330698	0.0056508533334294
miR-191	1.4839074923693434	0.0195755607141478
miR-21	2.5089014900881383	0.0005614135721599
miR-452	-1.7226122223023894	0.0302200544348966
miR-551b	-3.699579821467612	8.900135821993628e-09
miR-143	-1.6451730120552124	0.005498846182599
miR-21	3.295275413490394	2.3404206485620186e-07
miR-16-1	-1.7047306288969366	0.0130562211183308
miR-16-2	-1.7047306288969366	0.0130562211183308
miR-27a	-1.107843021838982	0.030539638234446
miR-27b	-1.107843021838982	0.030539638234446
miR-99a	-1.8510836656755365	0.0012558385793894
miR-451-DICER1	-4.441243117306196	2.369273625881153e-07
miR-26a-1	-1.9149714816908632	4.2888041054485386e-05
miR-26a-2	-1.9149714816908632	4.2888041054485386e-05
miR-145	-2.2066710128269182	0.0015576594917586
miR-16-1	-1.9220400079691025	0.0039224653051802
miR-16-2	-1.9220400079691025	0.0039224653051802
miR-21	3.1830864971218373	6.343051396511547e-05
miR-16-1	-1.84360607401414	0.0293293238123396
miR-16-2	-1.84360607401414	0.0293293238123396
miR-191	1.995353144593332	0.0017467261663054
miR-21	2.2615881205229207	1.5893177096828035e-05
miR-451-DICER1	-3.990102377698204	7.800131063740174e-08
miR-143	-1.6089732137588273	0.0072880311924967
miR-451-DICER1	-3.947592963877083	4.829863230052688e-08
miR-125b-1	-1.7134075458406564	0.0039478159388231
miR-125b-2	-1.7134075458406564	0.0039478159388231
miR-145	-1.7704961143417823	0.0193986500430489
miR-26a-1	-1.342474588725579	0.0488399447388482
miR-26a-2	-1.342474588725579	0.0488399447388482
miR-126*	-2.23283656765185	0.0070091794668152
miR-34c	1.3894033108069126	0.0181775083238652
miR-143	-1.5260429077051252	0.0036900183550638
miR-744	1.566972270591307	0.0131288683434793
miR-16-1	-2.407786725838005	0.0054097316023549
miR-16-2	-2.407786725838005	0.0054097316023549
let-7f-1	1.3189982387031929	0.0214157996621844
let-7f-2	1.3189982387031929	0.0214157996621844
miR-486	-3.759832656633273	1.2980866531367896e-05
miR-26a-2	-2.5757318054825094	0.0074905684303035
miR-21	1.2384987985567504	0.0156582285163661
miR-378	-1.5056925782364332	0.0188592584573844
miR-143	-1.31798399329926	0.0375186736520852
miR-10b	-1.9477054859157488	0.0095044763962211
miR-1307	1.5935041549593236	0.0131673053168005
miR-29c	-1.1845702361271266	0.0451777901572782
miR-363	-2.794538077284689	0.0019861842719904
miR-335-3p	-3.159372984071565	5.057234503409921e-05
miR-143	-1.555406386020217	0.0092335351221549
miR-33b	1.888233316295078	0.0387617485916579
miR-181b-1	2.151007912484435	5.299521120419615e-05
miR-181b-2	2.151007912484435	5.299521120419615e-05
let-7f-1	1.2866438621569845	0.0497315261153781
let-7f-2	1.2866438621569845	0.0497315261153781
miR-146b	1.3790198553950077	0.0248406992663323
miR-145	-1.5798725685840076	0.0093502567658801
miR-145*	-1.4346174368606035	0.0076216025457908
miR-451-DICER1	-5.413861524693964	1.2553760367661069e-08
miR-378	-1.4711739858098272	0.0275343001157017
miR-21	3.328871480623736	5.6301351862887086e-08
miR-145	-2.031567207137589	0.0054766107725172
miR-130b-3p	1.5974828019793537	0.0081839245172685
miR-145	-1.8999446268240967	0.026883022883137
miR-486	-5.871226344063804	1.0207139003080164e-11
miR-199b-5p	-1.3729460043572943	0.0212213705271721
miR-103-1	1.2029982185071413	0.047607489586556
miR-103-2	1.2029982185071413	0.047607489586556
miR-107	1.2029982185071413	0.047607489586556
miR-331	1.0333674298120883	0.0494849443859918
miR-26b	-1.128226784721199	0.0215660214624308
miR-26a-1	-1.247819589130364	0.0491460738377222
miR-26a-2	-1.247819589130364	0.0491460738377222
let-7f-1	1.2801591426329444	0.0259355517282557
let-7f-2	1.2801591426329444	0.0259355517282557
miR-145	-1.818068064869161	0.0046026649387181
miR-16-1	-1.8542187871873204	0.0114475233734375
miR-16-2	-1.8542187871873204	0.0114475233734375
miR-139	-3.329086349174907	4.038053578059767e-06
miR-145	-1.822831895571326	0.003339850995505
miR-145	-1.7495065184856615	0.0027738705235886
miR-451-DICER1	-4.343991347162255	7.857739972491051e-08
miR-328	-1.5804558236196478	0.0219366766400297
miR-486	-5.308093627565912	1.7582577893217975e-08
miR-17	-1.861347769213288	0.0207214803907687
miR-143	-1.1772211743594914	0.0423331415921668
miR-145	-1.6368873698566755	0.0223705039329996
miR-26a-1	-1.6046521884296656	0.0011654532350358
miR-26a-2	-1.6046521884296656	0.0011654532350358
miR-21	2.409661133422208	0.0008723091398726
miR-92b	1.2829219690196372	0.0199455152994725
miR-181b-1	1.486507955137344	0.0052637384760406
miR-181b-2	1.486507955137344	0.0052637384760406
miR-375	2.172299422986025	0.0080754551334964
miR-378	-1.591588604699171	0.0407241021679612
miR-143	-1.2320993432575555	0.0353151761316111
let-7f-1	1.3815725156986254	0.0371855580431737
let-7f-2	1.3815725156986254	0.0371855580431737
let-7g	1.3815725156986254	0.0371855580431737
miR-584	-1.3522498528032574	0.0364467224047489
miR-21	3.989313162895452	1.976188336027796e-05
miR-125b-1	-1.3176841990274342	0.0351338890749149
miR-125b-2	-1.3176841990274342	0.0351338890749149
miR-143	-1.3607877023096564	0.0344734447966196
let-7f-1	1.252170372985369	0.0150554800109944
let-7f-2	1.252170372985369	0.0150554800109944
let-7c	-1.7429842353897569	0.0124823384005371
miR-103-1	1.4470343589981225	0.0214822163908639
miR-103-2	1.4470343589981225	0.0214822163908639
miR-145*	-1.5111680370156426	0.0073640529985912
miR-185	-1.978987623271864	0.0081014689090675
miR-16-1	-1.8257680955845383	0.0120089916757397
miR-16-2	-1.8257680955845383	0.0120089916757397
miR-26b	-1.9155364873640643	0.0109896410084475
miR-21	2.538021837034075	0.002066358431773
miR-125a	-1.31874431184532	0.0108799614484383
miR-26a-1	-1.5006578403327742	0.0401257508790851
miR-26a-2	-1.5006578403327742	0.0401257508790851
miR-145	-2.1324334403309577	0.0032744107884834
miR-335-5p	-2.302694170968643	0.0004069284720179
miR-143	-1.281560716977293	0.0409252936343705
miR-15a	-2.021046959234834	0.0049640714903293
miR-16-1	-2.299717196392056	0.0175007660574692
miR-16-2	-2.299717196392056	0.0175007660574692
miR-126	-2.37217746929376	0.0002768484628851
miR-26a-1	-1.565498440955233	0.014074054810915
miR-26a-2	-1.565498440955233	0.014074054810915
miR-451-DICER1	-3.0348371107310883	0.0001351641896416
miR-145	-2.4500639308433074	0.0003495440402883
miR-16-1	-2.067786129868419	0.0100923376422919
miR-16-2	-2.067786129868419	0.0100923376422919
miR-145	-1.4158023260280224	0.0265411230409787
miR-451-DICER1	-4.458931073031307	1.2387941816099072e-06
miR-191	1.4587878716279967	0.0088105543085215
miR-486	-3.206811437057189	5.566645579648451e-05
let-7f-1	1.2503655887947736	0.0383167691694785
let-7f-2	1.2503655887947736	0.0383167691694785
let-7f-1	1.2081423866712235	0.0409899604461376
let-7f-2	1.2081423866712235	0.0409899604461376
miR-16-1	-1.8252051600502257	0.0320998927350716
miR-16-2	-1.8252051600502257	0.0320998927350716
let-7a-1	-1.30908145990809	0.0276888698847687
let-7a-2	-1.30908145990809	0.0276888698847687
let-7a-3	-1.30908145990809	0.0276888698847687
miR-145	-1.8769708405595475	0.0038756224813979
miR-16-1	-1.7642084513414271	0.044486023579442
miR-16-2	-1.7642084513414271	0.044486023579442
miR-93	1.6961722589712418	0.044396035579341
miR-145	-1.8921340170065373	0.009628190175027
miR-15b	-2.655201978016795	0.0003642142279522
miR-451-DICER1	-3.894980458467595	6.789639964653512e-08
miR-145	-1.9185052510947265	0.0046241203607938
miR-451-DICER1	-4.151194333818088	1.7150958088109698e-06
let-7f-1	1.1251265551986742	0.0491218723405919
let-7f-2	1.1251265551986742	0.0491218723405919
miR-126*	-1.9738252519107944	0.0327987282498385
miR-103-1	1.2100214658541888	0.0257439026017462
miR-103-2	1.2100214658541888	0.0257439026017462
miR-26a-1	-1.5472232881537709	0.0282728319379756
miR-26a-2	-1.5472232881537709	0.0282728319379756
miR-143	-1.4631584741094508	0.0107644256995874
miR-21	2.9398617928837405	1.3467243971476268e-05
miR-100	-1.5659212642602098	0.0071707422569478
miR-21	1.856652491560861	0.0011211259060316
miR-145	-1.529766321986608	0.0190190298125962
miR-21	2.5981387360393806	2.326932820845728e-05
miR-145	-1.7125093073243465	0.0429224957001697
miR-26a-1	-1.210568308208341	0.0321500090021431
miR-26a-2	-1.210568308208341	0.0321500090021431
miR-451-DICER1	-3.9941645383061393	1.3575537740049657e-06
miR-145	-2.0047816381596286	0.0021117545881746
miR-145	-1.11109341777961	0.0467687150865202
miR-378	-1.733290479365701	0.003643859937794
miR-126*	-1.4338812796996598	0.0490379099006655
miR-143	-2.149091768373756	0.0076957048447431
miR-143	-1.6517371390469346	0.0185574093822052
miR-21*	2.980072043765501	0.001203166418141
miR-223	-2.1071399553048287	0.0037196189682204
miR-23b	-1.3172354270514073	0.0369870571560264
miR-143	-1.519506283201314	0.0313048642319798
miR-21	2.33650103766028	0.000211983565937
miR-342	1.6897298841961437	0.0031997395096948
miR-140-5p	-1.6175200331451116	0.0400110184057584
miR-196a-1	3.631147566461744	3.159015246622224e-08
miR-196a-2	3.631147566461744	3.159015246622224e-08
miR-451-DICER1	-3.2402482857250328	8.874445731250726e-05
miR-223	-1.5884778795165384	0.0050036379503988
miR-145	-1.555792717516512	0.0257718149731394
let-7f-1	1.183587153703269	0.0304643815312704
let-7f-2	1.183587153703269	0.0304643815312704
miR-146b	1.104364926081712	0.0368753276845517
miR-145	-1.6899050813958558	0.0088246395151417
miR-21	2.349988648611583	0.0005427713715642
miR-335-5p	-2.2824095599077627	0.0009103626018719
miR-342	1.254885126342895	0.0391911162715493
miR-195	-1.5154399203172266	0.0102162179736901
miR-143	-1.4296440414155265	0.0249671388298253
miR-144*	-3.129065650012484	5.98353928488502e-05
miR-16-1	-1.7722573852095027	0.0474621928823333
miR-16-2	-1.7722573852095027	0.0474621928823333
miR-21	3.189913392160831	4.385794502486506e-06
miR-130a	-1.1764613360744678	0.0374216046085574
miR-21	1.9753369894825303	0.000712451403081
miR-148b	1.504011235152163	0.0082654597528389
miR-21	2.83149048660378	4.0061729239546205e-06
miR-145	-1.4822759454946752	0.0175144616131748
miR-143	-1.6137302548797168	0.0073509881065588
miR-145	-2.242609204089443	0.0035635111042652
miR-195	-1.4676183367584366	0.0183723993644373
miR-378	-1.9549467438533048	0.0131298850631408
miR-145*	-1.4341469428993825	0.0196300207492976
miR-140-5p	-1.5330413725197394	0.0304860127901461
miR-199a-1-3p	1.3764347485916384	0.0412868102049878
miR-199a-2-3p	1.3764347485916384	0.0412868102049878
miR-199b-3p	1.3764347485916384	0.0412868102049878
let-7e	1.0668476818977766	0.0398417062112371
miR-143	-1.8692371122078184	0.0014834630823204
miR-143	-1.4514634004793388	0.0445600028222488
miR-16-1	-2.012589916517243	0.0066176908336029
miR-16-2	-2.012589916517243	0.0066176908336029
miR-143	-1.2716782356501846	0.0324959349862136
miR-143	-1.3895007276439486	0.0151662455289049
miR-26b	-1.6528689466971271	0.0030097039934822
miR-21	2.7382686715412	7.827755533765071e-06
miR-139	-2.997637599329879	1.53951675334854e-05
miR-16-1	-1.5428088023990942	0.0447474555463838
miR-16-2	-1.5428088023990942	0.0447474555463838
miR-17	-1.8998524114424589	0.0068941985455529
miR-378	-1.3092182056880188	0.0320240403277131
miR-200b	1.578602408288072	0.0229752153479345
miR-223	-2.0351606043044748	0.0077143034336651
miR-21	1.6396461523503076	0.0100227726111184
miR-26a-1	-1.219620371993642	0.0481243297634244
miR-26a-2	-1.219620371993642	0.0481243297634244
miR-26a-1	-1.309733521786479	0.0284549588342595
miR-26a-2	-1.309733521786479	0.0284549588342595
miR-451-DICER1	-5.15670231433205	1.8239328285072903e-08
miR-107	1.7720339479070084	0.0041627906270629
miR-145	-1.458469514733143	0.0218785365097181
miR-199b-5p	-1.5515839667088245	0.0186245076399574
miR-21	3.247804723649361	1.9702070092941234e-06
miR-145	-1.8528375308580844	0.0081521610883776
miR-21	1.8249286813866072	0.0144149428626362
miR-21	1.6888449546416155	0.0092958294199067
miR-181d	2.295365467123508	0.0016061845936883
miR-29a	-1.868243204520236	0.0078296645791289
miR-30a*	-1.1759712591464613	0.0495747613018233
miR-145	-1.6964976185663732	0.0094075459648319
miR-145	-2.015757483773216	0.0036644272911142
miR-21	1.907081251040165	0.0009091918435985
miR-143	-1.7039980795716627	0.0140622019893971
miR-21	2.473420951989964	4.508749787247687e-05
miR-193b	-1.4354434622656342	0.0328925055217559
miR-145	-2.014089561750305	0.0034533052758222
miR-143	-1.5601969616645128	0.0189625555656848
miR-99a	-2.0703352071155807	0.0005653109773073
miR-21	1.5764829187727776	0.0102018300636567
miR-21	2.1939086471108444	0.0011300136667828
miR-335-5p	-1.4899586917582055	0.0216215494290196
miR-26a-1	-1.2963125433372198	0.0116157071410301
miR-26a-2	-1.2963125433372198	0.0116157071410301
miR-191	1.6435390155196477	0.0036501337840444
miR-143*	-1.567764502793047	0.0285779316754016
miR-17*	-2.1679694716688505	0.0058318586027133
miR-145	-2.200639334327169	0.0008862808090304
miR-143	-1.7525389252393235	0.0316893295260673
miR-143	-1.4832522292175192	0.0193046511756431
miR-744	1.324472669100092	0.0499040601076237
miR-26a-1	-1.33821464128206	0.009513488698447
miR-26a-2	-1.33821464128206	0.009513488698447
miR-33b	2.1976429851710657	0.0082373911127005
miR-21	2.805213111040907	0.0014802611711389
miR-21	1.2127900484466148	0.0230833154752524
miR-451-DICER1	-5.947153392120747	6.892045158357517e-08
miR-130a	-1.3209039670138083	0.0214127527400754
miR-126	-2.0694379168684063	0.0110357313576114
miR-21	2.322327033606653	0.000168919170694
miR-143	-1.6614180183732847	0.0097312719693401
miR-181b-1	2.2346266925224394	0.0008349210879157
miR-181b-2	2.2346266925224394	0.0008349210879157
miR-145	-1.970659263492056	0.0034500094978936
miR-139	-3.654948720031266	3.922081356731125e-07
miR-21	2.8728258725452225	0.0005754008087182
miR-486	-3.742715012860217	1.1552269516509246e-05
miR-143	-1.6746676406516732	0.0228746908538024
let-7f-1	1.2362855893736635	0.0404059562747711
let-7f-2	1.2362855893736635	0.0404059562747711
miR-101-1	-1.6774383133911002	0.0035252172652644
miR-101-2	-1.6774383133911002	0.0035252172652644
miR-21	1.5338895732316928	0.0065668464422339
miR-30a	-1.501551498640183	0.0212747725616391
miR-182	2.0490026425144747	0.0122942726600589
miR-125a	-1.4216891052754683	0.0084369019759471
let-7e	1.1732222234973826	0.0293164412797852
let-7f-1	1.1732222234973826	0.0293164412797852
let-7f-2	1.1732222234973826	0.0293164412797852
miR-199a-1-3p	1.5367053423072443	0.0315654034791524
miR-199a-2-3p	1.5367053423072443	0.0315654034791524
miR-199b-3p	1.5367053423072443	0.0315654034791524
miR-16-1	-1.6112670740326436	0.0324550632358284
miR-16-2	-1.6112670740326436	0.0324550632358284
let-7f-1	1.237794723937408	0.0219784640402632
let-7f-2	1.237794723937408	0.0219784640402632
miR-30b	-1.337279614207656	0.0384103070667897
miR-145	-1.553432994672853	0.02321170138449
miR-21	2.0413603019535373	0.0007505765751917
miR-17	-1.467100234604588	0.0438005181652811
let-7a-1	-1.9512153477425904	0.007377400110225
miR-145	-1.595797287492592	0.0133546949002765
miR-15a	-1.6059767429587688	0.0181965015468662
let-7a-1	-1.5180376424364797	0.0143244380333705
let-7a-2	-1.5180376424364797	0.0143244380333705
let-7a-3	-1.5180376424364797	0.0143244380333705
miR-451-DICER1	-3.982613152942631	7.348019574093551e-07
let-7e	1.0289220921213529	0.049389938636397
let-7f-1	2.1004074720615566	0.0007757657015162
let-7f-2	2.1004074720615566	0.0007757657015162
miR-378	-1.4635730150363804	0.0223364092547191
miR-378	-1.8082604496982104	0.0116703159929573
miR-142-5p	1.608455744071006	0.0055327049597717
miR-99a*	-1.0779363652482612	0.0429196154905228
miR-101-1	-1.4653683542927427	0.0173901500202953
miR-101-2	-1.4653683542927427	0.0173901500202953
miR-196a-2	2.5699419223754187	0.0001388767744149
miR-744	1.381617992598274	0.0275668633293125
miR-155	1.934651358150945	0.0013497733551608
miR-21	2.335129914131445	0.0001227640851464
miR-181d	1.62269292334805	0.0113321382326913
miR-195	-1.4358835213945833	0.0289938294912185
miR-185	1.2392886244186638	0.0423765996552715
miR-199a-1-3p	1.3430340597171129	0.0199302988252002
miR-199a-2-3p	1.3430340597171129	0.0199302988252002
miR-199b-3p	1.3430340597171129	0.0199302988252002
miR-378	-1.4158809225119322	0.0360827710202366
miR-21	2.0863242433266858	0.0002382337620301
miR-145	-2.24782484362131	0.0097364720960167
miR-143	-1.74264567864355	0.0015832470824555
miR-26a-1	-1.4227728966850357	0.0226307486225236
miR-26a-2	-1.4227728966850357	0.0226307486225236
miR-106b	1.4655614419610512	0.0466011841548209
miR-143	-1.292403024573614	0.0352266233541006
miR-26a-1	-1.5149037532754224	0.0345236406149086
miR-26a-2	-1.5149037532754224	0.0345236406149086
miR-100	-1.7306187125191104	0.0132681455484895
miR-103-1	1.9468574309707367	0.0203638156140217
miR-103-2	1.9468574309707367	0.0203638156140217
miR-21	1.9458326217480293	0.0081533953429635
miR-378*	-1.9462033731718769	0.0069075023074483
miR-145	-1.8782129780535228	0.0248527887989448
miR-29a	-1.3333876630821695	0.0249217172841437
miR-146b	1.1364866973210943	0.0361930880456014
miR-139*	-1.5346562516371305	0.010352929588437
miR-451-DICER1	-4.336924135147811	2.2361549043404367e-06
miR-181b-2	2.3783904674090848	9.071852156116425e-06
miR-199a-1-3p	1.3448168884191336	0.0437893839392359
miR-199a-2-3p	1.3448168884191336	0.0437893839392359
miR-199b-3p	1.3448168884191336	0.0437893839392359
miR-21	3.1555911990916883	0.0001776194903603
miR-130a	-1.6946242904490256	0.0042511081844468
miR-486	-4.398589608635777	9.30143303859457e-07
miR-195	-2.0585296238314084	0.0006258011866059
miR-143	-1.8767801451201944	0.0104260519821614
miR-103-1	1.6064732102232804	0.0116943491192219
miR-103-2	1.6064732102232804	0.0116943491192219
miR-140-5p	-2.1700469822475643	0.0067090215442091
miR-181b-1	2.1199003321727683	0.0029066766023294
miR-181b-2	2.1199003321727683	0.0029066766023294
miR-21	3.015460642604374	0.0004838050914235
miR-26a-1	-2.111713971182989	0.0031712553453043
miR-26a-2	-2.111713971182989	0.0031712553453043
miR-342	1.9161235941681072	0.0025971733863681
miR-143	-1.2956959321873924	0.0325728876442088
miR-21	2.3670071790479974	0.0023054937506715
miR-103-1	2.140873942949784	0.0013860250039609
miR-103-2	2.140873942949784	0.0013860250039609
miR-142-5p	-1.92492925596614	0.001818547666158
let-7f-1	1.2867123366898845	0.0487049188676114
let-7f-2	1.2867123366898845	0.0487049188676114
miR-143	-1.6074900096354905	0.0024317339236489
miR-1307*	1.9624527262100204	0.0061735514810251
miR-29a	-1.7117296849521064	0.0480212220180382
miR-21	1.8063080219647167	0.0046308548460015
miR-125b-1	-2.073537605141429	0.0007614810602553
miR-125b-2	-2.073537605141429	0.0007614810602553
miR-185	-2.329252865409918	0.0119615830607824
miR-26a-1	-1.382247673059108	0.0188891797194645
miR-26a-2	-1.382247673059108	0.0188891797194645
miR-145	-1.3928086791858223	0.020917430579223
miR-21	2.882441004836964	0.0012182181652672
miR-21	2.484408830938683	0.0002043621267582
let-7f-1	1.6071646027849398	0.0116255214116972
let-7f-2	1.6071646027849398	0.0116255214116972
miR-16-2*	-2.8360359693530026	0.0010908664428997
miR-324*	-1.3124338118059915	0.0220505506730366
miR-21	1.713892801583536	0.0020814079653193
miR-21	2.701008043141664	0.0001200034799
miR-126	-1.7479445568900291	0.006405368095589
miR-26a-1	-1.1637129070012937	0.0360878062482225
miR-26a-2	-1.1637129070012937	0.0360878062482225
miR-26b	-1.1637129070012937	0.0360878062482225
miR-199a-1-3p	1.3944720995222668	0.0192731517925659
miR-199a-2-3p	1.3944720995222668	0.0192731517925659
miR-199b-3p	1.3944720995222668	0.0192731517925659
miR-103-1	-1.7598301525219855	0.0196779531960848
miR-103-2	-1.7598301525219855	0.0196779531960848
miR-107	-1.7598301525219855	0.0196779531960848
miR-21	2.103255638388551	0.0003884347142412
miR-26a-1	-2.596056420083104	8.752458731129534e-06
miR-26a-2	-2.596056420083104	8.752458731129534e-06
miR-145	-1.3532720743251363	0.0290380321204344
miR-10b	-2.210050796863376	0.0012995852065989
miR-223	-1.6587524551554944	0.0311561487563656
miR-103-1	1.2541435050879062	0.0473994109706666
miR-103-2	1.2541435050879062	0.0473994109706666
miR-103-1	1.6710947762297843	0.0114232500771293
miR-103-2	1.6710947762297843	0.0114232500771293
miR-92a-1	-1.9883347636318347	0.0070057969125996
miR-92a-2	-1.9883347636318347	0.0070057969125996
miR-145	-1.935430334137589	0.0049438963485125
miR-101-1	-1.8951920317331383	0.0040427515670572
miR-101-2	-1.8951920317331383	0.0040427515670572
miR-21	2.309290220023583	0.000150551233236
miR-486	-3.4237281132383823	5.339257301457978e-06
miR-143	-1.5679742616181638	0.0118889640262271
miR-191	1.2727695462898223	0.0424397527710916
miR-378	-1.4580961013278706	0.0347369919766629
miR-145	-2.1657678185396594	0.0008226549622814
miR-21	1.5945038572681345	0.0156662895638893
miR-99a	-1.7198525292535274	0.008233839521541
miR-145	-2.5977044307055137	0.0024178810548538
miR-145	-2.4667142116994025	0.0069550517145084
miR-21	2.0140006110392146	0.0149850782135065
miR-16-1	-1.5874510351902351	0.0396550386467381
miR-16-2	-1.5874510351902351	0.0396550386467381
miR-7-1	1.5396534768435357	0.0130876665188589
miR-7-2	1.5396534768435357	0.0130876665188589
miR-7-3	1.5396534768435357	0.0130876665188589
miR-22	-1.5951717396691838	0.048172057733879
miR-145	-1.666399469203299	0.0155125768834324
miR-101-1	-1.8754332722969111	0.0152001748118985
miR-101-2	-1.8754332722969111	0.0152001748118985
miR-21	2.848522735407128	2.921219778664376e-05
miR-21	2.3719199423545376	6.763643561162991e-05
miR-21	1.599438898748064	0.0060938727736854
miR-21	2.8631864510568805	6.7737257641525785e-06
miR-143	-2.197569155145959	0.0076815432623181
miR-143	-1.228690914445261	0.0275643880945514
miR-103-1	-1.3714345844709603	0.0322435818071908
miR-103-2	-1.3714345844709603	0.0322435818071908
miR-107	-1.3714345844709603	0.0322435818071908
miR-27a*	-1.7864675125909195	0.0091648405351579
miR-142-5p	1.6518618502184286	0.0071601680002009
miR-21	2.153940017286564	0.0075333332273613
miR-29c	-1.205741061657534	0.0173535507024183
miR-139	-2.7737842544120634	7.430381291715996e-05
miR-199a-1-3p	1.416361910582404	0.0391399317137737
miR-199a-2-3p	1.416361910582404	0.0391399317137737
miR-199b-3p	1.416361910582404	0.0391399317137737
miR-378	-1.65347024162989	0.0106813624949695
miR-497	-1.289173513160938	0.0357226319825432
miR-21	2.2310628562322194	0.0002743583449494
miR-16-1	-1.936203920273763	0.0129829035436258
miR-16-2	-1.936203920273763	0.0129829035436258
miR-21	2.517023579859746	0.0001918852094148
miR-21	2.001823265342225	0.0023224842639233
let-7f-1	1.409625284673629	0.0212821631423248
let-7f-2	1.409625284673629	0.0212821631423248
miR-26a-1	-1.193496691313903	0.0183084607542426
miR-26a-2	-1.193496691313903	0.0183084607542426
miR-378	-2.1866939485786228	0.0022271868554713
miR-378	-1.47203837798519	0.0358355011069226
miR-103-1	1.4545269804213503	0.0474832909944022
miR-103-2	1.4545269804213503	0.0474832909944022
miR-15b*	-1.6305907389660783	0.0180675569074499
miR-126	-1.535028035519639	0.0239472059837358
let-7f-1	1.1005135321691848	0.0447634959976159
let-7f-2	1.1005135321691848	0.0447634959976159
let-7f-1	1.424864800563524	0.0157571148029248
let-7f-2	1.424864800563524	0.0157571148029248
miR-30c-1	-1.7745063276298785	0.009835012199561
miR-30c-2	-1.7745063276298785	0.009835012199561
miR-17	-1.7143033180195566	0.0366667124149953
miR-486	-4.603856518770862	1.307768703236851e-07
miR-330-3p	1.7607632630572234	0.0025797615191058
miR-21	1.7215110549844497	0.0036125776405829
miR-145	-1.6091805606855625	0.0227068538795342
miR-10b	-1.7519650472589348	0.0052237936004646
miR-21	2.134103298658859	0.0148064639670694
miR-21	2.328702840951701	0.0045120937977765
miR-21	3.015526369797416	2.696879836519014e-06
let-7f-1	1.1615983561105694	0.0412912038023069
let-7f-2	1.1615983561105694	0.0412912038023069
let-7a-1	1.0946273544335503	0.0373814354670379
let-7a-2	1.0946273544335503	0.0373814354670379
let-7a-3	1.0946273544335503	0.0373814354670379
let-7e	1.0946273544335503	0.0373814354670379
miR-378	-1.6512593744981483	0.0254142386201896
miR-29c	-1.9064201297965224	0.0233916398336061
miR-210	1.668044725441247	0.0138337711105097
miR-21	2.866324498912962	6.902017000179992e-06
miR-143	-2.7293738200297497	0.0054235071784668
miR-101-1	-1.5239263050304752	0.0133013500767156
miR-101-2	-1.5239263050304752	0.0133013500767156
miR-10b	-1.7043230910261036	0.0353441738879741
miR-145	-1.8953919889305264	0.0134152850599813
miR-196a-1	3.685764255668204	3.375250808201923e-07
miR-196a-2	3.685764255668204	3.375250808201923e-07
miR-145	-2.760903318080699	3.085314524445555e-05
let-7e	1.190092915079784	0.0285644285607074
miR-145	-1.5321238644171864	0.0459188415209785
miR-143	-1.5532948892076976	0.0163036703959236
miR-27b*	1.4094902296451688	0.0199584968008047
miR-145	-1.844960866848253	0.0094686623899456
miR-145	-1.6966316021701984	0.0316718047172644
miR-199a-1-3p	1.300283577402057	0.0224466729044771
miR-199a-2-3p	1.300283577402057	0.0224466729044771
miR-199b-3p	1.300283577402057	0.0224466729044771
miR-29b-1	-1.2752612946045407	0.0357131499030565
miR-29b-2	-1.2752612946045407	0.0357131499030565
miR-29c	-1.2752612946045407	0.0357131499030565
miR-29a	-1.2878880282423586	0.0417238624095842
miR-1307	1.3736517703344304	0.0338761687497326
miR-744	1.3995871786825436	0.0343545415207594
miR-378	-1.68694651004336	0.0325045424075785
miR-486*	-1.541086852324291	0.0484823523203915
miR-143	-1.7581116778161354	0.00958020663841
let-7c	-1.3930978442863398	0.0367753376501973
